"No.","Time","Source","Destination","Protocol","Length","Info"
"201","150.068895085","10.10.5.11","10.10.5.10","TCP","4549","49205  >  1291 [PSH, ACK] Seq=47550 Ack=151 Win=255 Len=4495"
"202","150.068947289","10.10.5.10","10.10.5.11","TCP","54","1291  >  49205 [ACK] Seq=151 Ack=52045 Win=501 Len=0"
"203","150.069169785","10.10.5.10","10.10.5.11","TCP","69","1291  >  49205 [PSH, ACK] Seq=151 Ack=52045 Win=501 Len=15"
"204","150.261603009","10.10.5.11","10.10.5.10","TCP","60","49205  >  1291 [ACK] Seq=52045 Ack=166 Win=255 Len=0"
"205","150.366035022","10.10.5.14","10.10.5.255","NBNS","92","Name query NB ARMMF.ADOBE.COM<00>"
"206","151.114810709","10.10.5.14","10.10.5.255","NBNS","92","Name query NB ARMMF.ADOBE.COM<00>"
"207","151.120556508","10.10.5.14","10.10.5.10","TCP","4550","49195  >  1294 [PSH, ACK] Seq=45606 Ack=151 Win=255 Len=4496"
"208","151.120619126","10.10.5.10","10.10.5.14","TCP","54","1294  >  49195 [ACK] Seq=151 Ack=50102 Win=501 Len=0"
"209","151.120812709","10.10.5.10","10.10.5.14","TCP","69","1294  >  49195 [PSH, ACK] Seq=151 Ack=50102 Win=501 Len=15"
"210","151.317399274","10.10.5.14","10.10.5.10","TCP","60","49195  >  1294 [ACK] Seq=50102 Ack=166 Win=255 Len=0"
"211","151.404862557","10.10.5.12","10.10.5.10","TCP","4543","49204  >  1292 [PSH, ACK] Seq=44872 Ack=151 Win=255 Len=4489"
"212","151.404930513","10.10.5.10","10.10.5.12","TCP","54","1292  >  49204 [ACK] Seq=151 Ack=49361 Win=501 Len=0"
"213","151.405136312","10.10.5.10","10.10.5.12","TCP","69","1292  >  49204 [PSH, ACK] Seq=151 Ack=49361 Win=501 Len=15"
"214","151.596424717","10.10.5.12","10.10.5.10","TCP","60","49204  >  1292 [ACK] Seq=49361 Ack=166 Win=255 Len=0"
"215","151.864179717","10.10.5.14","10.10.5.255","NBNS","92","Name query NB ARMMF.ADOBE.COM<00>"
"216","152.639203510","PcsCompu_90:18:5a","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.14"
"217","153.630937104","PcsCompu_90:18:5a","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.14"
"218","154.629967388","PcsCompu_90:18:5a","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.14"
"219","155.773934550","fe80::3c1a:e462:6dcc:19c9","ff02::1:3","LLMNR","84","Standard query 0xecbc A wpad"
"220","155.773934874","10.10.5.14","224.0.0.252","LLMNR","64","Standard query 0xecbc A wpad"
"221","155.881020879","fe80::3c1a:e462:6dcc:19c9","ff02::1:3","LLMNR","84","Standard query 0xecbc A wpad"
"222","155.881021155","10.10.5.14","224.0.0.252","LLMNR","64","Standard query 0xecbc A wpad"
"223","156.084108624","10.10.5.14","10.10.5.255","NBNS","92","Name query NB WPAD<00>"
"224","156.290621090","PcsCompu_03:cb:a5","PcsCompu_df:63:fa","ARP","60","Who has 10.10.5.10? Tell 10.10.5.12"
"225","156.290637291","PcsCompu_df:63:fa","PcsCompu_03:cb:a5","ARP","42","10.10.5.10 is at 08:00:27:df:63:fa"
"226","156.833418968","10.10.5.14","10.10.5.255","NBNS","92","Name query NB WPAD<00>"
"227","156.877574924","10.10.5.13","10.10.5.10","TCP","4547","49196  >  1293 [PSH, ACK] Seq=45106 Ack=151 Win=255 Len=4493"
"228","156.877634262","10.10.5.10","10.10.5.13","TCP","54","1293  >  49196 [ACK] Seq=151 Ack=49599 Win=501 Len=0"
"229","156.877829852","10.10.5.10","10.10.5.13","TCP","69","1293  >  49196 [PSH, ACK] Seq=151 Ack=49599 Win=501 Len=15"
"230","157.076123907","10.10.5.13","10.10.5.10","TCP","60","49196  >  1293 [ACK] Seq=49599 Ack=166 Win=255 Len=0"
"231","157.583392697","10.10.5.14","10.10.5.255","NBNS","92","Name query NB WPAD<00>"
"232","158.333658462","10.10.5.14","10.10.5.255","NBNS","92","Name query NB ARMMF.ADOBE.COM<00>"
"233","159.083246630","10.10.5.14","10.10.5.255","NBNS","92","Name query NB ARMMF.ADOBE.COM<00>"
"234","159.833860468","10.10.5.14","10.10.5.255","NBNS","92","Name query NB ARMMF.ADOBE.COM<00>"
"235","164.163887572","fe80::3c1a:e462:6dcc:19c9","ff02::1:2","DHCPv6","150","Solicit XID: 0xfefe76 CID: 0001000126b4b0220800279d7883 "
"236","165.075882225","10.10.5.11","10.10.5.10","TCP","4548","49205  >  1291 [PSH, ACK] Seq=52045 Ack=166 Win=255 Len=4494"
"237","165.075946726","10.10.5.10","10.10.5.11","TCP","54","1291  >  49205 [ACK] Seq=166 Ack=56539 Win=501 Len=0"
"238","165.076134238","10.10.5.10","10.10.5.11","TCP","69","1291  >  49205 [PSH, ACK] Seq=166 Ack=56539 Win=501 Len=15"
"239","165.160947298","fe80::3c1a:e462:6dcc:19c9","ff02::1:2","DHCPv6","150","Solicit XID: 0xfefe76 CID: 0001000126b4b0220800279d7883 "
"240","165.267793470","10.10.5.11","10.10.5.10","TCP","60","49205  >  1291 [ACK] Seq=56539 Ack=181 Win=255 Len=0"
"241","166.121088149","10.10.5.14","10.10.5.10","TCP","4616","49195  >  1294 [PSH, ACK] Seq=50102 Ack=166 Win=255 Len=4562"
"242","166.121144359","10.10.5.10","10.10.5.14","TCP","54","1294  >  49195 [ACK] Seq=166 Ack=54664 Win=501 Len=0"
"243","166.121390101","10.10.5.10","10.10.5.14","TCP","69","1294  >  49195 [PSH, ACK] Seq=166 Ack=54664 Win=501 Len=15"
"244","166.317698512","10.10.5.14","10.10.5.10","TCP","60","49195  >  1294 [ACK] Seq=54664 Ack=181 Win=255 Len=0"
"245","166.411569323","10.10.5.12","10.10.5.10","TCP","4539","49204  >  1292 [PSH, ACK] Seq=49361 Ack=166 Win=255 Len=4485"
"246","166.411627375","10.10.5.10","10.10.5.12","TCP","54","1292  >  49204 [ACK] Seq=166 Ack=53846 Win=501 Len=0"
"247","166.411853548","10.10.5.10","10.10.5.12","TCP","69","1292  >  49204 [PSH, ACK] Seq=166 Ack=53846 Win=501 Len=15"
"248","166.603264342","10.10.5.12","10.10.5.10","TCP","60","49204  >  1292 [ACK] Seq=53846 Ack=181 Win=255 Len=0"
"249","167.161630589","fe80::3c1a:e462:6dcc:19c9","ff02::1:2","DHCPv6","150","Solicit XID: 0xfefe76 CID: 0001000126b4b0220800279d7883 "
"250","170.629868025","PcsCompu_90:18:5a","PcsCompu_df:63:fa","ARP","60","Who has 10.10.5.10? Tell 10.10.5.14"
"251","170.629882453","PcsCompu_df:63:fa","PcsCompu_90:18:5a","ARP","42","10.10.5.10 is at 08:00:27:df:63:fa"
"252","171.162002149","fe80::3c1a:e462:6dcc:19c9","ff02::1:2","DHCPv6","150","Solicit XID: 0xfefe76 CID: 0001000126b4b0220800279d7883 "
"253","171.884540154","10.10.5.13","10.10.5.10","TCP","4547","49196  >  1293 [PSH, ACK] Seq=49599 Ack=166 Win=255 Len=4493"
"254","171.884602538","10.10.5.10","10.10.5.13","TCP","54","1293  >  49196 [ACK] Seq=166 Ack=54092 Win=501 Len=0"
"255","171.884796704","10.10.5.10","10.10.5.13","TCP","69","1293  >  49196 [PSH, ACK] Seq=166 Ack=54092 Win=501 Len=15"
"256","172.079368365","10.10.5.13","10.10.5.10","TCP","60","49196  >  1293 [ACK] Seq=54092 Ack=181 Win=255 Len=0"
"257","172.664939685","fe80::6d8e:576d:50b5:128b","ff02::1:2","DHCPv6","150","Solicit XID: 0x3893e6 CID: 0001000126b4b0220800279d7883 "
"258","173.665372241","fe80::6d8e:576d:50b5:128b","ff02::1:2","DHCPv6","150","Solicit XID: 0x3893e6 CID: 0001000126b4b0220800279d7883 "
"259","175.665225879","fe80::6d8e:576d:50b5:128b","ff02::1:2","DHCPv6","150","Solicit XID: 0x3893e6 CID: 0001000126b4b0220800279d7883 "
"260","177.831014225","fe80::c49f:7c4:c006:ed2","ff02::1:2","DHCPv6","150","Solicit XID: 0x7d853c CID: 0001000126b4b0220800279d7883 "
"261","178.830762871","fe80::c49f:7c4:c006:ed2","ff02::1:2","DHCPv6","150","Solicit XID: 0x7d853c CID: 0001000126b4b0220800279d7883 "
"262","179.161658415","fe80::3c1a:e462:6dcc:19c9","ff02::1:2","DHCPv6","150","Solicit XID: 0xfefe76 CID: 0001000126b4b0220800279d7883 "
"263","179.665794099","fe80::6d8e:576d:50b5:128b","ff02::1:2","DHCPv6","150","Solicit XID: 0x3893e6 CID: 0001000126b4b0220800279d7883 "
"264","180.086242077","10.10.5.11","10.10.5.10","TCP","4614","49205  >  1291 [PSH, ACK] Seq=56539 Ack=181 Win=255 Len=4560"
"265","180.086275624","10.10.5.10","10.10.5.11","TCP","54","1291  >  49205 [ACK] Seq=181 Ack=61099 Win=572 Len=0"
"266","180.086525730","10.10.5.10","10.10.5.11","TCP","69","1291  >  49205 [PSH, ACK] Seq=181 Ack=61099 Win=572 Len=15"
"267","180.282186991","10.10.5.11","10.10.5.10","TCP","60","49205  >  1291 [ACK] Seq=61099 Ack=196 Win=255 Len=0"
"268","180.830375595","fe80::c49f:7c4:c006:ed2","ff02::1:2","DHCPv6","150","Solicit XID: 0x7d853c CID: 0001000126b4b0220800279d7883 "
"269","181.042567984","PcsCompu_90:18:5a","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.14"
"270","181.121203882","10.10.5.14","10.10.5.10","TCP","4616","49195  >  1294 [PSH, ACK] Seq=54664 Ack=181 Win=255 Len=4562"
"271","181.121278429","10.10.5.10","10.10.5.14","TCP","54","1294  >  49195 [ACK] Seq=181 Ack=59226 Win=501 Len=0"
"272","181.121472414","10.10.5.10","10.10.5.14","TCP","69","1294  >  49195 [PSH, ACK] Seq=181 Ack=59226 Win=501 Len=15"
"273","181.317785875","10.10.5.14","10.10.5.10","TCP","60","49195  >  1294 [ACK] Seq=59226 Ack=196 Win=255 Len=0"
"274","181.420097775","10.10.5.12","10.10.5.10","TCP","4603","49204  >  1292 [PSH, ACK] Seq=53846 Ack=181 Win=255 Len=4549"
"275","181.420147110","10.10.5.10","10.10.5.12","TCP","54","1292  >  49204 [ACK] Seq=181 Ack=58395 Win=501 Len=0"
"276","181.420332379","10.10.5.10","10.10.5.12","TCP","69","1292  >  49204 [PSH, ACK] Seq=181 Ack=58395 Win=501 Len=15"
"277","181.612675637","10.10.5.12","10.10.5.10","TCP","60","49204  >  1292 [ACK] Seq=58395 Ack=196 Win=255 Len=0"
"278","181.630358764","PcsCompu_90:18:5a","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.14"
"279","182.630425463","PcsCompu_90:18:5a","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.14"
"280","183.100838183","fe80::6407:7b6:e2ff:9ac8","ff02::1:2","DHCPv6","150","Solicit XID: 0x85627e CID: 0001000126b4b0220800279d7883 "
"281","184.100902972","fe80::6407:7b6:e2ff:9ac8","ff02::1:2","DHCPv6","150","Solicit XID: 0x85627e CID: 0001000126b4b0220800279d7883 "
"282","184.829947584","fe80::c49f:7c4:c006:ed2","ff02::1:2","DHCPv6","150","Solicit XID: 0x7d853c CID: 0001000126b4b0220800279d7883 "
"283","186.100780384","fe80::6407:7b6:e2ff:9ac8","ff02::1:2","DHCPv6","150","Solicit XID: 0x85627e CID: 0001000126b4b0220800279d7883 "
"284","186.891559747","10.10.5.13","10.10.5.10","TCP","4615","49196  >  1293 [PSH, ACK] Seq=54092 Ack=181 Win=255 Len=4561"
"285","186.891609520","10.10.5.10","10.10.5.13","TCP","54","1293  >  49196 [ACK] Seq=181 Ack=58653 Win=501 Len=0"
"286","186.891832291","10.10.5.10","10.10.5.13","TCP","69","1293  >  49196 [PSH, ACK] Seq=181 Ack=58653 Win=501 Len=15"
"287","187.082447879","10.10.5.13","10.10.5.10","TCP","60","49196  >  1293 [ACK] Seq=58653 Ack=196 Win=255 Len=0"
"288","187.666464855","fe80::6d8e:576d:50b5:128b","ff02::1:2","DHCPv6","150","Solicit XID: 0x3893e6 CID: 0001000126b4b0220800279d7883 "
"289","189.064686900","PcsCompu_60:73:28","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.11"
"290","190.036251581","PcsCompu_60:73:28","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.11"
"291","190.100749321","fe80::6407:7b6:e2ff:9ac8","ff02::1:2","DHCPv6","150","Solicit XID: 0x85627e CID: 0001000126b4b0220800279d7883 "
"292","191.036999290","PcsCompu_60:73:28","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.11"
"293","192.830205408","fe80::c49f:7c4:c006:ed2","ff02::1:2","DHCPv6","150","Solicit XID: 0x7d853c CID: 0001000126b4b0220800279d7883 "
"294","192.873791376","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.13"
"295","193.633996527","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.13"
"296","194.473543426","PcsCompu_60:73:28","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.11"
"297","194.634091269","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.13"
"298","195.037071429","PcsCompu_60:73:28","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.11"
"299","195.094737809","10.10.5.11","10.10.5.10","TCP","4609","49205  >  1291 [PSH, ACK] Seq=61099 Ack=196 Win=255 Len=4555"
"300","195.094770294","10.10.5.10","10.10.5.11","TCP","54","1291  >  49205 [ACK] Seq=196 Ack=65654 Win=644 Len=0"
"301","195.095041185","10.10.5.10","10.10.5.11","TCP","69","1291  >  49205 [PSH, ACK] Seq=196 Ack=65654 Win=644 Len=15"
"302","195.162439362","fe80::3c1a:e462:6dcc:19c9","ff02::1:2","DHCPv6","150","Solicit XID: 0xfefe76 CID: 0001000126b4b0220800279d7883 "
"303","195.294400538","10.10.5.11","10.10.5.10","TCP","60","49205  >  1291 [ACK] Seq=65654 Ack=211 Win=255 Len=0"
"304","195.989251506","fe80::6407:7b6:e2ff:9ac8","ff02::1:3","LLMNR","84","Standard query 0xb464 A wpad"
"305","195.989380366","10.10.5.13","224.0.0.252","LLMNR","64","Standard query 0xb464 A wpad"
"306","196.036838290","PcsCompu_60:73:28","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.11"
"307","196.090126838","fe80::6407:7b6:e2ff:9ac8","ff02::1:3","LLMNR","84","Standard query 0xb464 A wpad"
"308","196.090127275","10.10.5.13","224.0.0.252","LLMNR","64","Standard query 0xb464 A wpad"
"309","196.125143174","10.10.5.14","10.10.5.10","TCP","4614","49195  >  1294 [PSH, ACK] Seq=59226 Ack=196 Win=255 Len=4560"
"310","196.125217640","10.10.5.10","10.10.5.14","TCP","54","1294  >  49195 [ACK] Seq=196 Ack=63786 Win=501 Len=0"
"311","196.125401120","10.10.5.10","10.10.5.14","TCP","69","1294  >  49195 [PSH, ACK] Seq=196 Ack=63786 Win=501 Len=15"
"312","196.290704951","10.10.5.13","10.10.5.255","NBNS","92","Name query NB WPAD<00>"
"313","196.317464614","10.10.5.14","10.10.5.10","TCP","60","49195  >  1294 [ACK] Seq=63786 Ack=211 Win=255 Len=0"
"314","196.426615007","10.10.5.12","10.10.5.10","TCP","4608","49204  >  1292 [PSH, ACK] Seq=58395 Ack=196 Win=255 Len=4554"
"315","196.426648438","10.10.5.10","10.10.5.12","TCP","54","1292  >  49204 [ACK] Seq=196 Ack=62949 Win=572 Len=0"
"316","196.426871239","10.10.5.10","10.10.5.12","TCP","69","1292  >  49204 [PSH, ACK] Seq=196 Ack=62949 Win=572 Len=15"
"317","196.618701194","10.10.5.12","10.10.5.10","TCP","60","49204  >  1292 [ACK] Seq=62949 Ack=211 Win=255 Len=0"
"318","196.764125478","10.10.5.13","10.10.5.255","NBNS","92","Name query NB ARMMF.ADOBE.COM<00>"
"319","197.040514944","10.10.5.13","10.10.5.255","NBNS","92","Name query NB WPAD<00>"
"320","197.512950618","10.10.5.13","10.10.5.255","NBNS","92","Name query NB ARMMF.ADOBE.COM<00>"
"321","197.588477374","fe80::6d8e:576d:50b5:128b","ff02::1:3","LLMNR","84","Standard query 0xeb32 A wpad"
"322","197.588477662","10.10.5.11","224.0.0.252","LLMNR","64","Standard query 0xeb32 A wpad"
"323","197.689739344","fe80::6d8e:576d:50b5:128b","ff02::1:3","LLMNR","84","Standard query 0xeb32 A wpad"
"324","197.689739796","10.10.5.11","224.0.0.252","LLMNR","64","Standard query 0xeb32 A wpad"
"325","197.790087173","10.10.5.13","10.10.5.255","NBNS","92","Name query NB WPAD<00>"
"326","197.890885322","10.10.5.11","10.10.5.255","NBNS","92","Name query NB WPAD<00>"
"327","198.101514922","fe80::6407:7b6:e2ff:9ac8","ff02::1:2","DHCPv6","150","Solicit XID: 0x85627e CID: 0001000126b4b0220800279d7883 "
"328","198.262965767","10.10.5.13","10.10.5.255","NBNS","92","Name query NB ARMMF.ADOBE.COM<00>"
"329","198.353799727","10.10.5.11","10.10.5.255","NBNS","92","Name query NB ARMMF.ADOBE.COM<00>"
"330","198.640253948","10.10.5.11","10.10.5.255","NBNS","92","Name query NB WPAD<00>"
"331","199.014279729","10.10.5.13","10.10.5.255","NBNS","92","Name query NB ARMMF.ADOBE.COM<00>"
"332","199.103486448","10.10.5.11","10.10.5.255","NBNS","92","Name query NB ARMMF.ADOBE.COM<00>"
"333","199.390048770","10.10.5.11","10.10.5.255","NBNS","92","Name query NB WPAD<00>"
"334","199.764447989","10.10.5.13","10.10.5.255","NBNS","92","Name query NB ARMMF.ADOBE.COM<00>"
"335","199.852860076","10.10.5.11","10.10.5.255","NBNS","92","Name query NB ARMMF.ADOBE.COM<00>"
"336","200.514126785","10.10.5.13","10.10.5.255","NBNS","92","Name query NB ARMMF.ADOBE.COM<00>"
"337","200.604052868","10.10.5.11","10.10.5.255","NBNS","92","Name query NB ARMMF.ADOBE.COM<00>"
"338","201.331419217","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.13"
"339","201.353693336","10.10.5.11","10.10.5.255","NBNS","92","Name query NB ARMMF.ADOBE.COM<00>"
"340","201.898047519","10.10.5.13","10.10.5.10","TCP","4615","49196  >  1293 [PSH, ACK] Seq=58653 Ack=196 Win=255 Len=4561"
"341","201.898075619","10.10.5.10","10.10.5.13","TCP","54","1293  >  49196 [ACK] Seq=196 Ack=63214 Win=572 Len=0"
"342","201.898404736","10.10.5.10","10.10.5.13","TCP","69","1293  >  49196 [PSH, ACK] Seq=196 Ack=63214 Win=572 Len=15"
"343","202.090133854","10.10.5.13","10.10.5.10","TCP","60","49196  >  1293 [ACK] Seq=63214 Ack=211 Win=255 Len=0"
"344","202.102681176","10.10.5.11","10.10.5.255","NBNS","92","Name query NB ARMMF.ADOBE.COM<00>"
"345","202.134081449","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.13"
"346","202.874801513","PcsCompu_60:73:28","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.11"
"347","203.134379077","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.13"
"348","203.536838411","PcsCompu_60:73:28","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.11"
"349","203.666327032","fe80::6d8e:576d:50b5:128b","ff02::1:2","DHCPv6","150","Solicit XID: 0x3893e6 CID: 0001000126b4b0220800279d7883 "
"350","204.446645776","fe80::6407:7b6:e2ff:9ac8","ff02::1:3","LLMNR","84","Standard query 0xff69 A wpad"
"351","204.446646091","10.10.5.13","224.0.0.252","LLMNR","64","Standard query 0xff69 A wpad"
"352","204.536588864","PcsCompu_60:73:28","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.11"
"353","204.547164301","fe80::6407:7b6:e2ff:9ac8","ff02::1:3","LLMNR","84","Standard query 0xff69 A wpad"
"354","204.547164601","10.10.5.13","224.0.0.252","LLMNR","64","Standard query 0xff69 A wpad"
"355","204.747885942","10.10.5.13","10.10.5.255","NBNS","92","Name query NB WPAD<00>"
"356","205.497945269","10.10.5.13","10.10.5.255","NBNS","92","Name query NB WPAD<00>"
"357","205.990428099","fe80::6d8e:576d:50b5:128b","ff02::1:3","LLMNR","84","Standard query 0x793c A wpad"
"358","205.990428401","10.10.5.11","224.0.0.252","LLMNR","64","Standard query 0x793c A wpad"
"359","206.090375615","fe80::6d8e:576d:50b5:128b","ff02::1:3","LLMNR","84","Standard query 0x793c A wpad"
"360","206.090375926","10.10.5.11","224.0.0.252","LLMNR","64","Standard query 0x793c A wpad"
"361","206.247202440","10.10.5.13","10.10.5.255","NBNS","92","Name query NB WPAD<00>"
"362","206.290603205","10.10.5.11","10.10.5.255","NBNS","92","Name query NB WPAD<00>"
"363","206.998492911","10.10.5.13","10.10.5.255","NBNS","92","Name query NB ARMMF.ADOBE.COM<00>"
"364","207.041875186","10.10.5.11","10.10.5.255","NBNS","92","Name query NB WPAD<00>"
"365","207.747152573","10.10.5.13","10.10.5.255","NBNS","92","Name query NB ARMMF.ADOBE.COM<00>"
"366","207.791643631","10.10.5.11","10.10.5.255","NBNS","92","Name query NB WPAD<00>"
"367","208.435292536","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.13"
"368","208.497604973","10.10.5.13","10.10.5.255","NBNS","92","Name query NB ARMMF.ADOBE.COM<00>"
"369","208.541917116","10.10.5.11","10.10.5.255","NBNS","92","Name query NB ARMMF.ADOBE.COM<00>"
"370","208.829895891","fe80::c49f:7c4:c006:ed2","ff02::1:2","DHCPv6","150","Solicit XID: 0x7d853c CID: 0001000126b4b0220800279d7883 "
"371","209.135602106","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.13"
"372","209.292519039","10.10.5.11","10.10.5.255","NBNS","92","Name query NB ARMMF.ADOBE.COM<00>"
"373","210.042186385","10.10.5.11","10.10.5.255","NBNS","92","Name query NB ARMMF.ADOBE.COM<00>"
"374","210.103114024","10.10.5.11","10.10.5.10","TCP","4611","49205  >  1291 [PSH, ACK] Seq=65654 Ack=211 Win=255 Len=4557"
"375","210.103147947","10.10.5.10","10.10.5.11","TCP","54","1291  >  49205 [ACK] Seq=211 Ack=70211 Win=715 Len=0"
"376","210.103350716","10.10.5.10","10.10.5.11","TCP","69","1291  >  49205 [PSH, ACK] Seq=211 Ack=70211 Win=715 Len=15"
"377","210.135094875","PcsCompu_c8:46:cd","Broadcast","ARP","60","Who has 10.10.5.0? Tell 10.10.5.13"
"378","210.288934278","10.10.5.11","10.10.5.10","TCP","60","49205  >  1291 [ACK] Seq=70211 Ack=226 Win=255 Len=0"
"379","211.122618560","10.10.5.14","10.10.5.10","TCP","4614","49195  >  1294 [PSH, ACK] Seq=63786 Ack=211 Win=255 Len=4560"
"380","211.122653899","10.10.5.10","10.10.5.14","TCP","54","1294  >  49195 [ACK] Seq=211 Ack=68346 Win=572 Len=0"
"381","211.122878507","10.10.5.10","10.10.5.14","TCP","69","1294  >  49195 [PSH, ACK] Seq=211 Ack=68346 Win=572 Len=15"
"382","211.333012775","10.10.5.14","10.10.5.10","TCP","60","49195  >  1294 [ACK] Seq=68346 Ack=226 Win=255 Len=0"
"383","211.433771739","10.10.5.12","10.10.5.10","TCP","4608","49204  >  1292 [PSH, ACK] Seq=62949 Ack=211 Win=255 Len=4554"
"384","211.433805813","10.10.5.10","10.10.5.12","TCP","54","1292  >  49204 [ACK] Seq=211 Ack=67503 Win=643 Len=0"
"385","211.434030967","10.10.5.10","10.10.5.12","TCP","69","1292  >  49204 [PSH, ACK] Seq=211 Ack=67503 Win=643 Len=15"
"386","211.626055680","10.10.5.12","10.10.5.10","TCP","60","49204  >  1292 [ACK] Seq=67503 Ack=226 Win=255 Len=0"
"387","214.102010352","fe80::6407:7b6:e2ff:9ac8","ff02::1:2","DHCPv6","150","Solicit XID: 0x85627e CID: 0001000126b4b0220800279d7883 "
"388","215.039160926","PcsCompu_60:73:28","PcsCompu_df:63:fa","ARP","60","Who has 10.10.5.10? Tell 10.10.5.11"
"389","215.039176757","PcsCompu_df:63:fa","PcsCompu_60:73:28","ARP","42","10.10.5.10 is at 08:00:27:df:63:fa"
"390","216.255759777","10.10.5.14","239.255.255.250","SSDP","554","NOTIFY * HTTP/1.1 "
"391","216.255849554","fe80::3c1a:e462:6dcc:19c9","ff02::c","SSDP","585","NOTIFY * HTTP/1.1 "
"392","216.553261680","10.10.5.14","239.255.255.250","SSDP","540","NOTIFY * HTTP/1.1 "
"393","216.553261993","fe80::3c1a:e462:6dcc:19c9","ff02::c","SSDP","571","NOTIFY * HTTP/1.1 "
"394","216.645848813","10.10.5.14","239.255.255.250","SSDP","538","NOTIFY * HTTP/1.1 "
"395","216.645849143","fe80::3c1a:e462:6dcc:19c9","ff02::c","SSDP","569","NOTIFY * HTTP/1.1 "
"396","216.906150453","10.10.5.13","10.10.5.10","TCP","4614","49196  >  1293 [PSH, ACK] Seq=63214 Ack=211 Win=255 Len=4560"
"397","216.906182349","10.10.5.10","10.10.5.13","TCP","54","1293  >  49196 [ACK] Seq=211 Ack=67774 Win=644 Len=0"
"398","216.906411258","10.10.5.10","10.10.5.13","TCP","69","1293  >  49196 [PSH, ACK] Seq=211 Ack=67774 Win=644 Len=15"
"399","216.928220005","10.10.5.14","239.255.255.250","SSDP","474","NOTIFY * HTTP/1.1 "
"400","216.928220290","fe80::3c1a:e462:6dcc:19c9","ff02::c","SSDP","505","NOTIFY * HTTP/1.1 "
"401","217.097602353","10.10.5.13","10.10.5.10","TCP","60","49196  >  1293 [ACK] Seq=67774 Ack=226 Win=255 Len=0"
"402","217.395787551","10.10.5.14","239.255.255.250","SSDP","483","NOTIFY * HTTP/1.1 "
